Ni,Ti,Al,Ni3Ti,Laves,FCC,T_Ni3Ti
20.0,6.0,8.0,15.791499935835368,5.482187508506675,9.562280527783287,550.15
15.0,7.0,8.0,7.668617064878388,14.307322385601143,10.521025657039583,422.15
16.0,7.0,8.0,8.758842142636977,13.428351820710805,10.80955595179106,442.15
17.0,7.0,8.0,9.849267788545912,12.549187840024958,11.097829690150732,461.15
18.0,7.0,8.0,10.939482593619836,11.670197774524956,11.386214840788291,479.15
19.0,7.0,8.0,12.029916986013674,10.79103893143602,11.674755059060525,497.15
20.0,7.0,8.0,13.120136470918142,9.912057267933228,11.963210493928136,514.15
15.0,8.0,8.0,4.997331863414862,18.737160203521157,12.921990723094334,375.15
16.0,8.0,8.0,6.087675183316042,17.858001137116297,13.21047788191575,396.15
17.0,8.0,8.0,7.178037996437834,16.97907227447427,13.498734493641221,416.15
18.0,8.0,8.0,8.26841052169245,16.099946317895665,13.78732126299351,436.15
19.0,8.0,8.0,9.358774485222526,15.220788951479308,14.075624923171182,456.15
20.0,8.0,8.0,10.448948864024215,14.34182836614131,14.364062247065224,475.15
15.0,9.0,8.0,2.326086743733054,23.166899953995088,15.322964282568055,324.15
16.0,9.0,8.0,3.416555618825104,22.287839918910617,15.611271894035896,346.15
17.0,9.0,8.0,4.50683398921896,21.409515166214195,15.89968470547736,368.15
18.0,9.0,8.0,5.597122161506954,20.530014956157927,16.188037028709957,389.15
19.0,9.0,8.0,6.687420122644718,19.65129503910326,16.476524362837637,410.15
20.0,9.0,8.0,7.777727859611017,18.771596389484106,16.764951196310573,430.15
15.0,10.0,8.0,0.0,27.444960091287136,17.398473450069503,
16.0,10.0,8.0,0.7452808742141324,26.717542291833247,18.012244641989245,
17.0,10.0,8.0,1.8356089247585652,25.83792042939137,18.300652314442985,315.15
18.0,10.0,8.0,2.925892276725225,24.959077060440638,18.589000540417768,337.15
19.0,10.0,8.0,4.0162992740873245,24.08096402142705,18.877448169365273,359.15
20.0,10.0,8.0,5.106530325587037,23.201719979106713,19.165872734848946,381.15
15.0,11.0,8.0,0.0,30.669690632578323,17.3076885315111,
16.0,11.0,8.0,0.0,30.275373412628316,18.620385090973326,
17.0,11.0,8.0,0.0,29.887289956151967,19.92682185142678,
18.0,11.0,8.0,0.25473585127662074,29.38973212534808,20.990704788798684,
19.0,11.0,8.0,1.3450523947107413,28.510328010882734,21.279348290556406,305.15
20.0,11.0,8.0,2.4353829997335383,27.631702691264753,21.567736171413344,328.15
15.0,12.0,8.0,0.0,33.84904020310998,17.268084319744816,1473.15
16.0,12.0,8.0,0.0,33.45271840194371,18.57925215934958,
17.0,12.0,8.0,0.0,33.064671416389295,19.88242275151196,
18.0,12.0,8.0,0.0,32.68672164535408,21.17969153539016,
19.0,12.0,8.0,0.0,32.31499513145082,22.46992493011276,
20.0,12.0,8.0,0.0,31.94948363182547,23.75313225422229,
15.0,13.0,8.0,0.0,36.97087393938439,17.28655726339507,1473.15
16.0,13.0,8.0,0.0,36.57460999944876,18.5961948860907,1473.15
17.0,13.0,8.0,0.0,36.188605803951816,19.896845746805703,1473.15
18.0,13.0,8.0,0.0,35.810667275116245,21.19214155894224,1473.15
19.0,13.0,8.0,0.0,35.440997208131805,22.478471157249025,
20.0,13.0,8.0,0.0,35.07951356407858,23.75777251967204,
15.0,14.0,8.0,0.0,40.02509088542026,17.3716903011498,1473.15
16.0,14.0,8.0,0.0,39.62892858551205,18.67916715958831,1473.15
17.0,14.0,8.0,0.0,39.24296860680761,19.978202730374083,
18.0,14.0,8.0,0.0,38.86712093722359,21.26758426955225,
19.0,14.0,8.0,0.0,38.50152604115389,22.549965541006202,1473.15
20.0,14.0,8.0,0.0,38.14404988249743,23.8252695473494,
15.0,15.0,8.0,0.0,42.993567658121826,17.533070455479344,1473.15
16.0,15.0,8.0,0.0,42.59747440340432,18.837712153076033,1473.15
17.0,15.0,8.0,0.0,42.213655931169654,20.13275777331699,1473.15
18.0,15.0,8.0,0.0,41.8419287377185,21.420116008365227,1473.15
19.0,15.0,8.0,0.0,41.48038881208796,22.696481641072566,1473.15
20.0,15.0,8.0,0.0,41.129022720015136,23.965811561463887,1473.15
15.0,1.0,9.0,0.4056331646612856,0.0,18.32165128046887,
16.0,1.0,9.0,0.344820181663078,0.0,19.583537491191116,
17.0,1.0,9.0,0.3057987020335848,0.0,20.817804696250104,
18.0,1.0,9.0,0.28635400860505306,0.0,22.02948186346597,
19.0,1.0,9.0,0.28460863631932937,0.0,23.220586801832535,
20.0,1.0,9.0,0.2989015528694666,0.0,24.391099401963057,
15.0,2.0,9.0,4.805783370072703,0.0,14.305469439168798,492.15
16.0,2.0,9.0,4.639814188462636,0.0,15.693098149313958,507.15
17.0,2.0,9.0,4.510340757416754,0.0,17.037284571625108,500.15
18.0,2.0,9.0,4.41243114427472,0.0,18.343555885455327,494.15
19.0,2.0,9.0,4.342129926117993,0.0,19.616610174786402,489.15
20.0,2.0,9.0,4.296294850652329,0.0,20.860859298002516,485.15
15.0,3.0,9.0,9.550012635142151,0.0,9.890084057976694,456.15
16.0,3.0,9.0,9.194099172129672,0.0,11.499721954619861,473.15
17.0,3.0,9.0,8.910348499023357,0.0,13.024969956980744,489.15
18.0,3.0,9.0,8.684756240707411,0.0,14.48254949526567,504.15
19.0,3.0,9.0,8.506473570896405,0.0,15.88405649732981,520.15
20.0,3.0,9.0,8.368418377917726,0.0,17.23819129265423,534.15
15.0,4.0,9.0,8.010303979156614,3.7780602935810057,11.24275562775404,416.15
16.0,4.0,9.0,9.100625181396735,2.899013986178549,11.531145329181145,434.15
17.0,4.0,9.0,10.190980423673496,2.0197703844110735,11.819498703340344,452.15
18.0,4.0,9.0,11.28113593125163,1.140770754511808,12.107965978490663,468.15
19.0,4.0,9.0,12.371501481564172,0.26168751432113413,12.396373741943446,485.15
20.0,4.0,9.0,12.51676177239226,0.0,13.529026006440436,501.15
15.0,5.0,9.0,5.339013190341361,8.207760157034423,13.643642679881241,374.15
16.0,5.0,9.0,6.429438406152904,7.328766316153336,13.932021101504837,392.15
17.0,5.0,9.0,7.519685580398247,6.449567417836874,14.220341079305749,411.15
18.0,5.0,9.0,8.609951178160468,5.570556192210484,14.508798919954161,429.15
19.0,5.0,9.0,9.700412291059441,4.691527046058129,14.7971692747051,447.15
20.0,5.0,9.0,10.790712446991426,3.812304066784431,15.085705771293126,464.15
15.0,6.0,9.0,2.6678447663446567,12.637480493463713,16.04445817582154,328.15
16.0,6.0,9.0,3.758160613863061,11.758365182429921,16.332833058280404,347.15
17.0,6.0,9.0,4.8484991476786785,10.879434381088886,16.621347159223845,367.15
18.0,6.0,9.0,5.938848666367946,10.000275137765408,16.90977053510365,386.15
19.0,6.0,9.0,7.029033905629984,9.121125211173537,17.198169174557027,405.15
20.0,6.0,9.0,8.119422327380544,8.242143397115564,17.4864761381152,424.15
15.0,7.0,9.0,0.0,17.065830498586898,18.44207854251331,
16.0,7.0,9.0,1.0869393914321397,16.188157236347013,18.733772246059047,299.15
17.0,7.0,9.0,2.177256267217495,15.309122343410634,19.022292410419794,319.15
18.0,7.0,9.0,3.2674953007981262,14.430043399958667,19.310718116776396,340.15
19.0,7.0,9.0,4.357953841220251,13.550952312562343,19.599086346546947,360.15
20.0,7.0,9.0,5.448238294792858,12.671849097269883,19.887397175686754,379.15
15.0,8.0,9.0,0.0,20.32651111562899,18.289517575977687,
16.0,8.0,9.0,0.0,19.919068917689813,19.62489962533368,
17.0,8.0,9.0,0.0,19.519636187223167,20.95354918611485,
18.0,8.0,9.0,0.5963764816271335,18.859760653029685,21.711147513192465,
19.0,8.0,9.0,1.6867085302874167,17.980733802148087,21.999089692840297,311.15
20.0,8.0,9.0,2.7769899792021175,17.101728430074996,22.288791201865507,331.15
15.0,9.0,9.0,0.0,23.55173811194686,18.17658861553972,
16.0,9.0,9.0,0.0,23.142266053069925,19.512257773861016,
17.0,9.0,9.0,0.0,22.741053388345854,20.841027909833716,
18.0,9.0,9.0,0.0,22.34804513831308,22.162469498471964,
19.0,9.0,9.0,0.0,21.961346136389643,23.47884772493162,
20.0,9.0,9.0,0.10582334109831414,21.53154876848457,24.68948295484805,
15.0,10.0,9.0,0.0,26.735088219455793,18.108349963571857,1447.15
16.0,10.0,9.0,0.0,26.32167417008856,19.444318013159847,
17.0,10.0,9.0,0.0,25.920438653577214,20.773538365374538,
18.0,10.0,9.0,0.0,25.52553740054729,22.09313361066734,
19.0,10.0,9.0,0.0,25.138836735903876,23.40757722484634,
20.0,10.0,9.0,0.0,24.760328162255814,24.71489274277824,
15.0,11.0,9.0,0.0,29.8644776888836,18.0907910259842,1473.15
16.0,11.0,9.0,0.0,29.45111135334397,19.42683301457691,1468.743
17.0,11.0,9.0,0.0,29.045971956433025,20.75532998141787,1461.15
18.0,11.0,9.0,0.0,28.653068175292617,22.074941535463864,1454.15
19.0,11.0,9.0,0.0,28.26639009241354,23.387414419995686,1446.55
20.0,11.0,9.0,0.0,27.889999010782468,24.6928479572658,
15.0,12.0,9.0,0.0,32.93366799844317,18.130694138859543,1473.15
16.0,12.0,9.0,0.0,32.51834032012194,19.466741298272357,1473.15
17.0,12.0,9.0,0.0,32.11329529311864,20.794479671764268,1473.15
18.0,12.0,9.0,0.0,31.718456556185536,22.112091446884378,
19.0,12.0,9.0,0.0,31.33393726869243,23.422648368878964,
20.0,12.0,9.0,0.0,30.959598961738887,24.726069468386534,1456.15
15.0,13.0,9.0,0.0,35.9244520546583,18.23547778288219,1473.15
16.0,13.0,9.0,0.0,35.5091809411732,19.57109887029796,1473.15
17.0,13.0,9.0,0.0,35.104277607337586,20.897248406428332,1473.15
18.0,13.0,9.0,0.0,34.71157436463737,22.214851477282657,1473.15
19.0,13.0,9.0,0.0,34.329140461215935,23.523362556381425,1473.15
20.0,13.0,9.0,0.0,33.95696244731432,24.82279355151092,1469.15
15.0,14.0,9.0,0.0,38.818437662448886,18.412965238676627,1473.15
16.0,14.0,9.0,0.0,38.40732629902449,19.747959386820625,1473.15
17.0,14.0,9.0,0.0,38.006523136438624,21.071840069728708,1473.15
18.0,14.0,9.0,0.0,37.618003811130244,22.387406561668303,1473.15
19.0,14.0,9.0,0.0,37.23976403549409,23.69387442664085,1473.15
20.0,14.0,9.0,0.0,36.871717109486326,24.991205877852124,1473.15
15.0,15.0,9.0,0.0,41.300059242297,18.347758267491937,1473.15
16.0,15.0,9.0,0.0,41.05082454555786,19.841530937156687,1473.15
17.0,15.0,9.0,0.0,40.79574624129079,21.328582133575676,1473.15
18.0,15.0,9.0,0.0,40.415469754136566,22.640073627551367,1473.15
19.0,15.0,9.0,0.0,40.0453997869396,23.944405173186247,1473.15
20.0,15.0,9.0,0.0,39.68361384010318,25.23764788306291,1473.15
15.0,1.0,10.0,0.0,0.0,18.916312504314043,
16.0,1.0,10.0,0.0,0.0,20.12068071651465,
17.0,1.0,10.0,0.0,0.0,21.321663330128153,
18.0,1.0,10.0,0.0,0.0,22.52356051877456,
19.0,1.0,10.0,0.0,0.0,23.72238704304875,
20.0,1.0,10.0,0.0,0.0,24.920156715199052,
15.0,2.0,10.0,2.2121228281200316,0.0,17.441008411992073,354.15
16.0,2.0,10.0,2.0624927199752037,0.0,18.8080304349457,348.15
17.0,2.0,10.0,1.9458663709235002,0.0,20.136320760302006,343.15
18.0,2.0,10.0,1.858440769437124,0.0,21.429360433005634,339.15
19.0,2.0,10.0,1.7971336242165181,0.0,22.693620352096154,336.15
20.0,2.0,10.0,1.7592897332558162,0.0,23.927160214025996,334.15
15.0,3.0,10.0,3.009467141935918,2.1080512246359326,16.766098690899593,331.15
16.0,3.0,10.0,4.099770642201835,1.2290414425814615,17.05453179373616,348.15
17.0,3.0,10.0,5.190105576878229,0.34995316038910473,17.34290943156081,366.15
18.0,3.0,10.0,5.542627083152247,0.0,18.270499640461157,384.15
19.0,3.0,10.0,5.428631231413869,0.0,19.595360427782143,401.15
20.0,3.0,10.0,5.340975705073927,0.0,20.888228339540785,418.15
15.0,4.0,10.0,0.3382477049316729,6.537923602058726,19.167039767977208,
16.0,4.0,10.0,1.4285770862912601,5.65882308677839,19.455484070265484,305.15
17.0,4.0,10.0,2.518902656268556,4.779699932702585,19.743873955900398,323.15
18.0,4.0,10.0,3.6093162024525074,3.9005464524119486,20.031972016571636,341.15
19.0,4.0,10.0,4.699572640276231,3.0215776119668636,20.31985729626253,360.15
20.0,4.0,10.0,5.789853425185565,2.1423841386876465,20.6094270436957,377.15
15.0,5.0,10.0,0.0,9.969644061743582,19.296853299472243,
16.0,5.0,10.0,0.0,9.55318895763922,20.650880533079487,
17.0,5.0,10.0,0.0,9.143422385476775,21.997736197644613,
18.0,5.0,10.0,0.9380380874255223,8.330410695072729,22.433973143431196,
19.0,5.0,10.0,2.0283103883320166,7.451332236092874,22.721195952489882,315.15
20.0,5.0,10.0,3.118640175481664,6.572247606528298,23.010191556924635,334.15
15.0,6.0,10.0,0.0,13.229239524384816,19.127535448591594,
16.0,6.0,10.0,0.0,12.80994033574056,20.481286396389955,
17.0,6.0,10.0,0.0,12.398154471673841,21.830281276305133,
18.0,6.0,10.0,0.0,11.99327676395647,23.172145005992967,
19.0,6.0,10.0,0.0,11.59490145672665,24.50688692119712,
20.0,6.0,10.0,0.4474735558573652,11.001952950740039,25.41016922268595,
15.0,7.0,10.0,0.0,16.455393922509007,18.99345286660962,
16.0,7.0,10.0,0.0,16.032693558557394,20.348935509986493,
17.0,7.0,10.0,0.0,15.618482192031399,21.698025048265333,
18.0,7.0,10.0,0.0,15.212215403205292,23.040018443144238,
19.0,7.0,10.0,0.0,14.813026929525536,24.37682264972546,
20.0,7.0,10.0,0.0,14.420541373449192,25.706501882416482,
15.0,8.0,10.0,0.0,19.641899796515858,18.898913621878233,1311.55
16.0,8.0,10.0,0.0,19.2157823649642,20.25586778703449,1312.15
17.0,8.0,10.0,0.0,18.799034639861727,21.607101609730066,1312.55
18.0,8.0,10.0,0.0,18.390971607137526,22.949155578555576,1311.15
19.0,8.0,10.0,0.0,17.990824337390627,24.284071511278587,
20.0,8.0,10.0,0.0,17.598383623046892,25.61384738681086,
15.0,9.0,10.0,0.0,22.781980399592822,18.848925171154267,1355.15
16.0,9.0,10.0,0.0,22.35110568443902,20.208368247583934,1356.15
17.0,9.0,10.0,0.0,21.932571004654537,21.557655260985236,
18.0,9.0,10.0,0.0,21.522373540856034,22.90178286661989,1357.15
19.0,9.0,10.0,0.0,21.12249492908692,24.23677278722887,1356.15
20.0,9.0,10.0,0.0,20.72889717407454,25.566569275902655,1354.55
15.0,10.0,10.0,0.0,25.864395328057444,18.84868559137893,1395.15
16.0,10.0,10.0,0.0,25.431585677749357,20.208599744245525,1397.15
17.0,10.0,10.0,0.0,25.0090873141095,21.559902376282707,1398.15
18.0,10.0,10.0,0.0,24.598983859537043,22.90408552349201,1398.15
19.0,10.0,10.0,0.0,24.197169214559803,24.23907425773198,
20.0,10.0,10.0,0.0,23.805677060582305,25.56691818705857,
15.0,11.0,10.0,0.0,28.875778498915956,18.904586211935882,1432.15
16.0,11.0,10.0,0.0,28.44307482965972,20.26674137292765,1434.15
17.0,11.0,10.0,0.0,28.020689986238683,21.618075335232184,1434.15
18.0,11.0,10.0,0.0,27.61066759435311,22.962238763298004,1427.15
19.0,11.0,10.0,0.0,27.20899465612547,24.29724252876779,1420.15
20.0,11.0,10.0,0.0,26.817657904567092,25.623098543156953,1413.15
15.0,12.0,10.0,0.0,31.801850931079283,19.022767735416295,1464.467
16.0,12.0,10.0,0.0,31.369240388623464,20.38509635425017,1458.15
17.0,12.0,10.0,0.0,30.951026425858565,21.73843367894745,1451.15
18.0,12.0,10.0,0.0,30.541122290634227,23.082544926665665,1445.15
19.0,12.0,10.0,0.0,30.14364313577148,24.415530350791865,1439.15
20.0,12.0,10.0,0.0,29.754450263874944,25.741310532191147,1432.15
15.0,13.0,10.0,0.0,34.23045723602309,18.89722831281273,1473.15
16.0,13.0,10.0,0.0,33.98079686584299,20.391287942647494,1471.15
17.0,13.0,10.0,0.0,33.73342668621995,21.885099715728426,1465.15
18.0,13.0,10.0,0.0,33.37591215260997,23.271296595231842,1459.15
19.0,13.0,10.0,0.0,32.984698274998095,24.604227717890232,1454.15
20.0,13.0,10.0,0.0,32.60177033703723,25.927944317330308,1448.15
15.0,14.0,10.0,0.0,36.5836983056437,18.72217463170976,1473.15
16.0,14.0,10.0,0.0,36.3347289417563,20.216557155290413,1473.15
17.0,14.0,10.0,0.0,36.08597466889546,21.708644078693585,1473.15
18.0,14.0,10.0,0.0,35.83743520844755,23.203459030451278,1470.15
19.0,14.0,10.0,0.0,35.58911028227992,24.696983687906247,1465.15
20.0,14.0,10.0,0.0,35.33899308349368,26.18921972097204,1460.15
15.0,15.0,10.0,0.0,38.93564361420403,18.547092715325146,1473.15
16.0,15.0,10.0,0.0,38.68737884402861,20.04078288648629,1473.15
17.0,15.0,10.0,0.0,38.43932787515267,21.533589139441155,1473.15
18.0,15.0,10.0,0.0,38.189479188664635,23.028730604076788,1473.15
19.0,15.0,10.0,0.0,37.94177958264646,24.522536287242172,1473.15
20.0,15.0,10.0,0.0,37.692360248696836,26.015103469618232,1470.15
21.0,1.0,0.0,4.677388715395827,0.0,28.743233622659396,919.15
22.0,1.0,0.0,4.6772356078915704,0.0,30.414985324858307,921.15
23.0,1.0,0.0,4.6772517177650785,0.0,32.08504932477732,923.15
24.0,1.0,0.0,4.677276103593582,0.0,33.75708443171202,924.15
25.0,1.0,0.0,4.677283890241439,0.0,35.429136411477664,925.15
21.0,2.0,0.0,9.354654564402056,0.0,22.606385343550546,949.15
22.0,2.0,0.0,9.354720019623421,0.0,24.27865259610411,962.15
23.0,2.0,0.0,9.35459112971425,0.0,25.949245649068697,974.15
24.0,2.0,0.0,9.354639940476929,0.0,27.621758594175898,985.15
25.0,2.0,0.0,9.354688703591295,0.0,29.292638857828475,988.15
21.0,3.0,0.0,14.031900074459633,0.0,16.470542130258046,952.15
22.0,3.0,0.0,14.0319984616809,0.0,18.142906995790987,965.15
23.0,3.0,0.0,14.031918793577802,0.0,19.813996860796617,977.15
24.0,3.0,0.0,14.032017075773744,0.0,21.48523657061544,989.15
25.0,3.0,0.0,14.031937476221124,0.0,23.156625906264114,1000.15
21.0,4.0,0.0,18.708481356645926,0.0,10.334361690168993,956.15
22.0,4.0,0.0,18.710073228062793,0.0,12.005764079370232,969.15
23.0,4.0,0.0,18.709914329412857,0.0,13.677346671752948,981.15
24.0,4.0,0.0,18.70972224944277,0.0,15.34888527400006,993.15
25.0,4.0,0.0,18.70949703757393,0.0,17.020371020046905,1005.15
21.0,5.0,0.0,23.38666004178679,0.0,4.1981601660032855,960.15
22.0,5.0,0.0,23.38605661530106,0.0,5.869648324871645,973.15
23.0,5.0,0.0,23.387197571645387,0.0,7.54111240067851,986.15
24.0,5.0,0.0,23.386552732178995,0.0,9.212559920902622,998.15
25.0,5.0,0.0,23.385866802236908,0.0,10.884149876470536,1009.15
21.0,6.0,0.0,26.617684970353185,1.0334672452808569,0.0,964.15
22.0,6.0,0.0,27.97729607083168,0.0615858393904582,0.0,977.15
23.0,6.0,0.0,28.063893603664347,0.0,1.4049295585718193,990.15
24.0,6.0,0.0,28.064548998997125,0.0,3.076392278003322,1002.15
25.0,6.0,0.0,28.06346710502805,0.0,4.74788264303327,1014.15
21.0,7.0,0.0,26.296205305506888,4.6073950007800635,0.0,968.15
22.0,7.0,0.0,27.65644352116892,3.635486998962212,0.0,982.15
23.0,7.0,0.0,29.01536581826521,2.6636234810198016,0.0,995.15
24.0,7.0,0.0,30.374710363178615,1.691783446561783,0.0,1007.15
25.0,7.0,0.0,31.732793058518638,0.7199030655345714,0.0,1019.15
21.0,8.0,0.0,25.975262339192636,8.181462201960764,0.0,972.15
22.0,8.0,0.0,27.33437344589051,7.209631753475369,0.0,986.15
23.0,8.0,0.0,28.693915418448444,6.237651656943514,0.0,1000.15
24.0,8.0,0.0,30.05219450074435,5.265725611177874,0.0,1013.15
25.0,8.0,0.0,31.412692721405516,4.293832915023305,0.0,1025.15
21.0,9.0,0.0,25.65306647523124,11.755466434929048,0.0,977.15
22.0,9.0,0.0,27.012834738135016,10.783553839541495,0.0,992.15
23.0,9.0,0.0,28.373090411027853,9.811678892469851,0.0,1005.15
24.0,9.0,0.0,29.73198276698418,8.839825657646522,0.0,1018.15
25.0,9.0,0.0,31.091413856635437,7.867848023071647,0.0,1031.15
21.0,10.0,0.0,25.333314110027,15.329385346794455,0.0,982.15
22.0,10.0,0.0,26.691933156684062,14.357586882080305,0.0,997.15
23.0,10.0,0.0,28.05104642286142,13.385642473389314,0.0,1011.15
24.0,10.0,0.0,29.410600269217756,12.4137099502595,0.0,1024.15
25.0,10.0,0.0,30.76884335338303,11.441815120729848,0.0,1037.15
21.0,11.0,0.0,25.010560214886834,18.903687229902197,0.0,987.15
22.0,11.0,0.0,26.369823467428805,17.931479957851586,0.0,1003.15
23.0,11.0,0.0,27.729536031624946,16.959633831620977,0.0,1017.15
24.0,11.0,0.0,29.089794777969054,15.987670455057549,0.0,1031.15
25.0,11.0,0.0,30.448639990775316,15.01586392160466,0.0,1044.15
21.0,12.0,0.0,24.690219563043684,22.477050119970414,0.0,993.15
22.0,12.0,0.0,26.048312182144805,21.50481278396871,0.0,1009.15
23.0,12.0,0.0,27.408667880574583,20.533469175409692,0.0,1024.15
24.0,12.0,0.0,28.767716890854928,19.561253046853842,0.0,1038.15
25.0,12.0,0.0,30.127265771065986,18.589970331122004,0.0,1052.15
21.0,13.0,0.0,24.36868709736427,26.051222237717404,0.0,1000.15
22.0,13.0,0.0,25.72736093611968,25.079289221010555,0.0,1016.15
23.0,13.0,0.0,27.086590237971166,24.10833188582016,0.0,1031.15
24.0,13.0,0.0,28.446227244284167,23.13640950703334,0.0,1046.15
25.0,13.0,0.0,29.806418258758537,22.163654210118164,0.0,1060.15
21.0,14.0,0.0,24.04777627005493,29.626149235536136,0.0,1006.15
22.0,14.0,0.0,25.407071622846782,28.652765185856754,0.0,1023.15
23.0,14.0,0.0,26.765066223965317,27.68212496647117,0.0,1039.15
24.0,14.0,0.0,28.125384944241954,26.708790133833787,0.0,1054.15
25.0,14.0,0.0,29.484349792591974,25.73814985886115,0.0,1069.15
21.0,15.0,0.0,23.725678317815426,33.19995929729691,0.0,1014.15
22.0,15.0,0.0,25.085589226200746,32.22695447652085,0.0,1031.15
23.0,15.0,0.0,26.444201590972625,31.254878752782023,0.0,1047.15
24.0,15.0,0.0,27.803281306135485,30.283675846727228,0.0,1063.15
25.0,15.0,0.0,29.162926086128564,29.31164250024937,0.0,1078.15
21.0,1.0,1.0,4.6772543741588155,0.0,28.021534320323017,889.15
22.0,1.0,1.0,4.677320992968862,0.0,29.672478117376954,890.15
23.0,1.0,1.0,4.677395932870673,0.0,31.323672571527943,892.15
24.0,1.0,1.0,4.677283226325532,0.0,32.97679994409193,893.15
25.0,1.0,1.0,4.6773413572618345,0.0,34.63005749288055,895.15
21.0,2.0,1.0,9.354587058667041,0.0,21.96553819163584,897.15
22.0,2.0,1.0,9.35455762268795,0.0,23.607829750536744,911.15
23.0,2.0,1.0,9.354707792207792,0.0,25.25392196299276,924.15
24.0,2.0,1.0,9.354678326360135,0.0,26.902014420255128,937.15
25.0,2.0,1.0,9.354648888952676,0.0,28.550310189055654,949.15
21.0,3.0,1.0,14.03189738677652,0.0,15.933029171452956,899.15
22.0,3.0,1.0,14.031993636545234,0.0,17.568965920604384,913.15
23.0,3.0,1.0,14.031884678410119,0.0,19.207074131967243,926.15
24.0,3.0,1.0,14.031930386005287,0.0,20.848240772370147,939.15
25.0,3.0,1.0,14.032001265099431,0.0,22.489658171571925,951.15
21.0,4.0,1.0,18.709151505533033,0.0,9.937275468540347,901.15
22.0,4.0,1.0,18.709159899415056,0.0,11.56258168020117,915.15
23.0,4.0,1.0,18.709168285221125,0.0,13.190828471664187,929.15
24.0,4.0,1.0,18.70917666296289,0.0,14.822011601166238,942.15
25.0,4.0,1.0,18.709151356206473,0.0,16.455917214615244,954.15
21.0,5.0,1.0,23.386213947909404,0.0,3.9926008085639864,903.15
22.0,5.0,1.0,23.385815397948868,0.0,5.603062256247291,918.15
23.0,5.0,1.0,23.3872219394845,0.0,7.217572089094866,932.15
24.0,5.0,1.0,23.386823288333467,0.0,8.835763711009935,945.15
25.0,5.0,1.0,23.386382854433243,0.0,10.457793267332445,958.15
21.0,6.0,1.0,26.616630055983588,1.0342125928686974,0.0,905.15
22.0,6.0,1.0,27.976568335422215,0.06203893099812453,0.0,920.15
23.0,6.0,1.0,28.064397171325687,0.0,1.3076291775730668,934.15
24.0,6.0,1.0,28.06355676492164,0.0,2.9077183815212715,948.15
25.0,6.0,1.0,28.064523119821427,0.0,4.512898122530358,961.15
21.0,7.0,1.0,26.294326819560887,4.609300521609268,0.0,908.15
22.0,7.0,1.0,27.653083776253673,3.6372002362241815,0.0,923.15
23.0,7.0,1.0,29.01416305438164,2.66494290960053,0.0,937.15
24.0,7.0,1.0,30.373886746285837,1.6927428797912214,0.0,951.15
25.0,7.0,1.0,31.73230682401974,0.7205523758529121,0.0,965.15
21.0,8.0,1.0,25.970866736377364,8.184653479725803,0.0,910.15
22.0,8.0,1.0,27.330247445614404,7.21234016377826,0.0,926.15
23.0,8.0,1.0,28.69009294944457,6.240217637723872,0.0,940.15
24.0,8.0,1.0,30.050449660013168,5.267937908668531,0.0,955.15
25.0,8.0,1.0,31.409504931120143,4.295863584724127,0.0,968.15
21.0,9.0,1.0,25.648019347389283,11.760085099419031,0.0,912.15
22.0,9.0,1.0,27.007967895777597,10.787920204722576,0.0,928.15
23.0,9.0,1.0,28.36661695166503,9.815594281987607,0.0,944.15
24.0,9.0,1.0,29.7275998939597,8.843470713629447,0.0,958.15
25.0,9.0,1.0,31.087283596825394,7.871186231503982,0.0,972.15
21.0,10.0,1.0,25.323925499867038,15.335873496938323,0.0,915.15
22.0,10.0,1.0,26.684531600726004,14.363552621757961,0.0,931.15
23.0,10.0,1.0,28.04379431882075,13.391403081323727,0.0,947.15
24.0,10.0,1.0,29.403580372878213,12.419270648617484,0.0,962.15
25.0,10.0,1.0,30.763833090344555,11.446952702629005,0.0,977.15
21.0,11.0,1.0,25.00050168840954,18.912740878848634,0.0,918.15
22.0,11.0,1.0,26.359840265494793,17.93968016629894,0.0,935.15
23.0,11.0,1.0,27.719708167553964,16.96754521379843,0.0,951.15
24.0,11.0,1.0,29.080104639554627,15.9952416692778,0.0,966.15
25.0,11.0,1.0,30.439152649154938,15.022924503909366,0.0,981.15
21.0,12.0,1.0,24.675882358315594,22.48860220555317,0.0,920.15
22.0,12.0,1.0,26.03581637032775,21.515392272357833,0.0,938.15
23.0,12.0,1.0,27.394459403952354,20.543106202364108,0.0,955.15
24.0,12.0,1.0,28.75541022852513,19.57170696815538,0.0,971.15
25.0,12.0,1.0,30.11512029998395,18.599442636823905,0.0,986.15
21.0,13.0,1.0,24.35006698830816,26.065040888491918,0.0,923.15
22.0,13.0,1.0,25.710590297151786,25.09407763668927,0.0,941.15
23.0,13.0,1.0,27.0697754364279,24.120332868273472,0.0,959.15
24.0,13.0,1.0,28.429548453600713,23.14938352383842,0.0,975.15
25.0,13.0,1.0,29.789807125293656,22.175658839390426,0.0,991.15
21.0,14.0,1.0,24.02305509316633,29.64383400919564,0.0,927.15
22.0,14.0,1.0,25.384115000870384,28.67142477576113,0.0,945.15
23.0,14.0,1.0,26.7439326145207,27.698157302383,0.0,963.15
24.0,14.0,1.0,28.102414270336766,26.72576027181594,0.0,980.15
25.0,14.0,1.0,29.46326789396737,25.754284909178406,0.0,997.15
21.0,15.0,1.0,23.696682464454977,33.22126146043544,0.0,930.15
